submission_folder,agent_name,llm_name,instance_id,joined,enriched_encoding,is_failed
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,matplotlib__matplotlib-26208,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,matplotlib__matplotlib-26291,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,matplotlib__matplotlib-26342,1,G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,matplotlib__matplotlib-26466,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,mwaskom__seaborn-3069,1,G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,mwaskom__seaborn-3187,1,G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pallets__flask-5014,1,G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,psf__requests-1142,1,G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,psf__requests-1724,1,G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,psf__requests-1766,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,psf__requests-1921,1,G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,psf__requests-2317,1,G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,psf__requests-2931,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,psf__requests-5414,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,psf__requests-6028,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-2905,1,G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-3095,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-3151,1,G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-3305,1,G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-3677,1,G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-3993,1,G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-4075,1,G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-4094,1,G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-4356,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-4629,1,G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-4687,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-4695,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-4966,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-6461,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-6599,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-6721,1,G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-6744,1,G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-6938,1,G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-6992,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-7229,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-7233,1,G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pydata__xarray-7393,1,G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-4551,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-4604,1,G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-4661,1,G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-4970,1,G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-6386,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-6528,1,G G G G G G G G G G G G G G G G G G G G G G G G G G Vp G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-6903,1,G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-7080,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-7277,1,G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pylint-dev__pylint-8898,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-10051,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-10081,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-10356,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-5262,1,G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-5631,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-5787,1,G G G Vp G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-5809,1,G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-5840,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-6197,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G P G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-6202,1,G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-7205,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-7236,1,G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-7324,1,G G G G Vp G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-7432,1,G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-7490,1,G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-7521,1,G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-7571,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-7982,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,pytest-dev__pytest-8399,1,G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-10297,1,G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-10844,1,G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-10908,1,G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-11310,1,G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-11578,1,G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-12585,1,G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-12682,1,G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-12973,1,G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-13124,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-13135,1,G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-13142,1,G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-13328,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-13439,0,,
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-13496,1,G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-13779,1,G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-14053,1,G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-14087,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-14141,0,,
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-14496,1,G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-14629,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-14710,1,G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-14894,1,G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-14983,1,G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-15100,1,G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-25102,1,G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-25232,1,G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-25747,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-25931,1,G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-25973,1,G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-26194,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-26323,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,scikit-learn__scikit-learn-9288,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-10323,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-10435,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-10449,1,G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-10466,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-10614,1,G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-10673,1,G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-11445,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-11510,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-7440,1,G G E G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-7454,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-7462,1,G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-7590,1,G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-7748,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-7757,1,G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-7889,1,G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-7910,1,G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-7985,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8035,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8056,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8120,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8265,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8269,1,G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8459,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8475,1,G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8548,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8551,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8593,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8595,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8621,1,G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8638,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-8721,1,G G G G G E G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9229,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9230,1,G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9258,1,G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9281,1,G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9320,1,G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9367,1,G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9461,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9591,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9602,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9658,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9673,1,G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9698,1,G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sphinx-doc__sphinx-9711,1,G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-11618,1,G G G G G G G G G G G G Ve Vp G G G Vp G G G G G Vp G Vp G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-12096,1,G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-12419,1,G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-12481,1,G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-12489,1,G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13031,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13091,1,G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13372,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13480,1,G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13551,1,G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13615,1,G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13647,1,G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13757,1,G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13798,1,G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13852,1,G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13877,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13878,0,,
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-13974,1,G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-14248,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-14531,1,G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-14711,1,G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-14976,1,G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-15017,1,G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-15345,1,G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-15349,1,G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-15599,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-15809,1,G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-15875,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-15976,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-16450,1,G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-16597,1,G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-16766,1,G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-16792,1,G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-16886,0,,
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-17139,0,,
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-17318,1,G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-17630,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-17655,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-18189,1,G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-18199,1,G G G G G G G G G G,1
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-18211,1,G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-18698,1,G G G G G G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-18763,1,G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-19040,1,G G G G G G G G G G G G G G G G G G G G G G,0
20250928_trae_doubao_seed_code,Trae,doubao-seed-code,sympy__sympy-19346,0,,
